first_date,id,page_name,ad_snapshot_url
2026-08-09,1010280661847420,Ballzy Eesti,https://www.facebook.com/ads/archive/render_ad/?id=1010280661847419&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-09,3666289293524020,Ballzy Lietuva,https://www.facebook.com/ads/archive/render_ad/?id=3666289293524017&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,3732211226935600,Weekend.ee,https://www.facebook.com/ads/archive/render_ad/?id=3732211226935596&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,1062576736448520,Weekend.ee,https://www.facebook.com/ads/archive/render_ad/?id=1062576736448515&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,1065777759725280,Boozt.com,https://www.facebook.com/ads/archive/render_ad/?id=1065777759725280&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,1548771492756230,Boozt.com,https://www.facebook.com/ads/archive/render_ad/?id=1548771492756232&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,2676569956078250,Weekend.ee,https://www.facebook.com/ads/archive/render_ad/?id=2676569956078245&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,2097344854325430,Coop Eesti,https://www.facebook.com/ads/archive/render_ad/?id=2097344854325425&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,2266195260849050,Weekend.ee,https://www.facebook.com/ads/archive/render_ad/?id=2266195260849052&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,1020171530730480,Coop Eesti,https://www.facebook.com/ads/archive/render_ad/?id=1020171530730476&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,2634389620297280,Weekend.lv,https://www.facebook.com/ads/archive/render_ad/?id=2634389620297281&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,1792274675458980,Lidl Eesti,https://www.facebook.com/ads/archive/render_ad/?id=1792274675458978&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,1579335183788150,Join Up Eesti,https://www.facebook.com/ads/archive/render_ad/?id=1579335183788146&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,1725440161991990,Weekend.lv,https://www.facebook.com/ads/archive/render_ad/?id=1725440161991991&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,2843366136056470,Weekend.ee,https://www.facebook.com/ads/archive/render_ad/?id=2843366136056472&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,1764395911269600,Boozt.com,https://www.facebook.com/ads/archive/render_ad/?id=1764395911269604&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,888500867286975,Coral Travel Lithuania,https://www.facebook.com/ads/archive/render_ad/?id=888500867286975&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,1075965965208130,Weekend.ee,https://www.facebook.com/ads/archive/render_ad/?id=1075965965208126&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
2026-08-08,1773337943703880,Weekend.lv,https://www.facebook.com/ads/archive/render_ad/?id=1773337943703877&access_token=EAATnrmoQyC4BRtlStZCpnUVOAiZAI7ia41GvW0Sam17UPHT0rfwpjZCnFZBVOUsAhLc76Al3mcLeT1xzOtMTgxR2aBJrWIwVIZCkzD8dXjjeybLndMrBmf41ds0ScfegvMr1mEGZC872hiUMZCbYSr8RUFZBZBB8vteMefp8vWepUjMJ342AkxzDv6JFgW7ZAMRsU1x8KlvZBZBf
